video_id,frame_id,target_detected,landmark_0_x,landmark_0_y,landmark_0_z,landmark_0_visibility,landmark_1_x,landmark_1_y,landmark_1_z,landmark_1_visibility,landmark_2_x,landmark_2_y,landmark_2_z,landmark_2_visibility,landmark_3_x,landmark_3_y,landmark_3_z,landmark_3_visibility,landmark_4_x,landmark_4_y,landmark_4_z,landmark_4_visibility,landmark_5_x,landmark_5_y,landmark_5_z,landmark_5_visibility,landmark_6_x,landmark_6_y,landmark_6_z,landmark_6_visibility,landmark_7_x,landmark_7_y,landmark_7_z,landmark_7_visibility,landmark_8_x,landmark_8_y,landmark_8_z,landmark_8_visibility,landmark_9_x,landmark_9_y,landmark_9_z,landmark_9_visibility,landmark_10_x,landmark_10_y,landmark_10_z,landmark_10_visibility,landmark_11_x,landmark_11_y,landmark_11_z,landmark_11_visibility,landmark_12_x,landmark_12_y,landmark_12_z,landmark_12_visibility,landmark_13_x,landmark_13_y,landmark_13_z,landmark_13_visibility,landmark_14_x,landmark_14_y,landmark_14_z,landmark_14_visibility,landmark_15_x,landmark_15_y,landmark_15_z,landmark_15_visibility,landmark_16_x,landmark_16_y,landmark_16_z,landmark_16_visibility,landmark_17_x,landmark_17_y,landmark_17_z,landmark_17_visibility,landmark_18_x,landmark_18_y,landmark_18_z,landmark_18_visibility,landmark_19_x,landmark_19_y,landmark_19_z,landmark_19_visibility,landmark_20_x,landmark_20_y,landmark_20_z,landmark_20_visibility,landmark_21_x,landmark_21_y,landmark_21_z,landmark_21_visibility,landmark_22_x,landmark_22_y,landmark_22_z,landmark_22_visibility,landmark_23_x,landmark_23_y,landmark_23_z,landmark_23_visibility,landmark_24_x,landmark_24_y,landmark_24_z,landmark_24_visibility,landmark_25_x,landmark_25_y,landmark_25_z,landmark_25_visibility,landmark_26_x,landmark_26_y,landmark_26_z,landmark_26_visibility,landmark_27_x,landmark_27_y,landmark_27_z,landmark_27_visibility,landmark_28_x,landmark_28_y,landmark_28_z,landmark_28_visibility,landmark_29_x,landmark_29_y,landmark_29_z,landmark_29_visibility,landmark_30_x,landmark_30_y,landmark_30_z,landmark_30_visibility,landmark_31_x,landmark_31_y,landmark_31_z,landmark_31_visibility,landmark_32_x,landmark_32_y,landmark_32_z,landmark_32_visibility
U19_v2,1,1,0.4323559105396271,0.40280410647392273,-0.23559685051441193,0.9960468411445618,0.4354037344455719,0.39935022592544556,-0.2168869823217392,0.9879637956619263,0.4379233419895172,0.3993452787399292,-0.21700602769851685,0.9883303642272949,0.4403965175151825,0.39934301376342773,-0.2171279639005661,0.9876440167427063,0.4277830421924591,0.3999343812465668,-0.2200014740228653,0.9870725870132446,0.42519843578338623,0.40026336908340454,-0.21996988356113434,0.9870872497558594,0.422428697347641,0.4006211459636688,-0.21997825801372528,0.985289990901947,0.44335079193115234,0.4020876884460449,-0.10122572630643845,0.9788773655891418,0.418577641248703,0.4034411311149597,-0.11572308093309402,0.9555405378341675,0.43788206577301025,0.40704476833343506,-0.19141218066215515,0.9953787326812744,0.42808645963668823,0.40771323442459106,-0.1960524022579193,0.9949729442596436,0.4684559404850006,0.42320093512535095,-0.042604368180036545,0.9997523427009583,0.40286722779273987,0.4316290616989136,-0.0611269436776638,0.9996362924575806,0.4998127520084381,0.450199156999588,-0.10253924876451492,0.953722357749939,0.4088766574859619,0.4593976140022278,-0.13126413524150848,0.9110843539237976,0.48722273111343384,0.4506034851074219,-0.2866094410419464,0.9211881160736084,0.41808849573135376,0.4663477838039398,-0.3183155655860901,0.9055989384651184,0.4864295423030853,0.4516601264476776,-0.3320968449115753,0.8564356565475464,0.4189179241657257,0.46893948316574097,-0.36134961247444153,0.8797634840011597,0.4817322790622711,0.44749343395233154,-0.33499160408973694,0.8556674718856812,0.42324140667915344,0.4642127752304077,-0.36965423822402954,0.8827013969421387,0.4809000790119171,0.4475248456001282,-0.29208827018737793,0.8301510810852051,0.4246249198913574,0.46305781602859497,-0.32563281059265137,0.8451502323150635,0.4722002148628235,0.48418065905570984,0.006428789813071489,0.9998288154602051,0.4313662648200989,0.48874467611312866,-0.006301220506429672,0.9999502897262573,0.4811592102050781,0.5283138751983643,0.0009768244344741106,0.7899352312088013,0.45481497049331665,0.5330591201782227,-0.06160086393356323,0.883259117603302,0.4641946256160736,0.5161085724830627,0.38649970293045044,0.11347785592079163,0.47581544518470764,0.5669621825218201,0.09269072115421295,0.8811913728713989,0.4572073519229889,0.5094572305679321,0.4277462959289551,0.2895945608615875,0.48268088698387146,0.5725977420806885,0.10744326561689377,0.7930899858474731,0.4596557021141052,0.5245118141174316,0.4121890068054199,0.1408466100692749,0.4735991060733795,0.5783672332763672,0.018846318125724792,0.8144670128822327
U19_v2,2,1,0.4241974353790283,0.4006410241127014,-0.24695348739624023,0.9975835084915161,0.42875006794929504,0.39709043502807617,-0.22689509391784668,0.9944307208061218,0.43147000670433044,0.3971250057220459,-0.2270030975341797,0.9945381283760071,0.43397530913352966,0.39722055196762085,-0.22711753845214844,0.9946094751358032,0.42005911469459534,0.3975600004196167,-0.22991052269935608,0.9923262596130371,0.41693562269210815,0.3978702425956726,-0.22986724972724915,0.992098331451416,0.41385748982429504,0.3982207775115967,-0.22987443208694458,0.9900218844413757,0.43724802136421204,0.40040865540504456,-0.10461057722568512,0.9921352863311768,0.41080567240715027,0.40107065439224243,-0.11846096068620682,0.9678210020065308,0.43005821108818054,0.40519022941589355,-0.20075994729995728,0.9979074001312256,0.41876980662345886,0.4056474566459656,-0.20525836944580078,0.9966676831245422,0.46199947595596313,0.4231427311897278,-0.0534113273024559,0.9997816681861877,0.397230863571167,0.4301145076751709,-0.07491417974233627,0.9992375373840332,0.4929165840148926,0.451642781496048,-0.147847518324852,0.9469035267829895,0.41228586435317993,0.4593586325645447,-0.1840687096118927,0.8355027437210083,0.4798814356327057,0.4488251507282257,-0.35150760412216187,0.9310806393623352,0.4172356128692627,0.4577901363372803,-0.3853381276130676,0.8896450996398926,0.47873473167419434,0.44817593693733215,-0.3995479941368103,0.8769297003746033,0.41470903158187866,0.45888641476631165,-0.42891839146614075,0.8752148747444153,0.4737713038921356,0.4449547529220581,-0.3974880278110504,0.8757897019386292,0.415370374917984,0.45378053188323975,-0.4352400302886963,0.878529965877533,0.4731861352920532,0.4452264904975891,-0.35544508695602417,0.8530899286270142,0.4177488386631012,0.4530850648880005,-0.39253562688827515,0.8417176008224487,0.4653156101703644,0.48667970299720764,0.004253855440765619,0.9998767375946045,0.42517316341400146,0.4913993775844574,-0.004214334301650524,0.9999226331710815,0.4800359010696411,0.5310690999031067,-0.005121977999806404,0.8535969853401184,0.44784238934516907,0.5347391963005066,0.045168258249759674,0.8653038144111633,0.4667462110519409,0.5098162889480591,0.4078337848186493,0.08539064973592758,0.46717432141304016,0.5643949508666992,0.26100918650627136,0.818991482257843,0.47258731722831726,0.5037640929222107,0.45373350381851196,0.25448325276374817,0.4722137153148651,0.5716673731803894,0.28376874327659607,0.745843768119812,0.46904677152633667,0.5220835208892822,0.4604308009147644,0.10308853536844254,0.46429404616355896,0.5774050354957581,0.22292748093605042,0.7050343155860901
U19_v2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U19_v2,4,1,0.40117180347442627,0.3995335102081299,-0.2284385859966278,0.9951436519622803,0.405282586812973,0.39620888233184814,-0.21614332497119904,0.9934644103050232,0.4077330231666565,0.3960888385772705,-0.21623024344444275,0.9944077730178833,0.41063192486763,0.39597541093826294,-0.21634306013584137,0.9942111372947693,0.40049493312835693,0.39681220054626465,-0.20938561856746674,0.9876276254653931,0.3996402621269226,0.3971143662929535,-0.20942024886608124,0.9865720272064209,0.39869001507759094,0.3974294662475586,-0.20948532223701477,0.9820241332054138,0.41744548082351685,0.3985178470611572,-0.13292105495929718,0.9972221851348877,0.40134701132774353,0.4013548195362091,-0.0999249666929245,0.9392238259315491,0.4077172577381134,0.4041520655155182,-0.1968793421983719,0.9987598657608032,0.4016192555427551,0.4043232500553131,-0.18774501979351044,0.9947473406791687,0.4555545747280121,0.42342716455459595,-0.09688061475753784,0.9993543028831482,0.3861621022224426,0.4314897358417511,-0.03601482883095741,0.9915692210197449,0.48272114992141724,0.450810968875885,-0.1834683120250702,0.9642235636711121,0.3910558223724365,0.4611559212207794,-0.1428530514240265,0.536893367767334,0.4728224277496338,0.4514339864253998,-0.34003177285194397,0.8637705445289612,0.39388811588287354,0.4459453821182251,-0.37954792380332947,0.7337910532951355,0.4710891544818878,0.45136886835098267,-0.3766807019710541,0.7844810485839844,0.3944932222366333,0.44228553771972656,-0.4208236634731293,0.7279062271118164,0.46740591526031494,0.4479271471500397,-0.37711694836616516,0.7825186848640442,0.3917153477668762,0.43868640065193176,-0.42421406507492065,0.720736026763916,0.46710050106048584,0.44783517718315125,-0.34229162335395813,0.7312517762184143,0.39418596029281616,0.4397720992565155,-0.38738754391670227,0.6583226323127747,0.4542121887207031,0.4836837351322174,-0.02795964851975441,0.9997939467430115,0.4111901819705963,0.48725783824920654,0.02805742435157299,0.9996960163116455,0.45312610268592834,0.520628809928894,-0.1655881404876709,0.9800941348075867,0.4238610863685608,0.536353349685669,0.039708320051431656,0.9037131667137146,0.4544810354709625,0.5293285250663757,0.18541307747364044,0.6324279308319092,0.44634658098220825,0.5648727416992188,0.3023932874202728,0.897178590297699,0.4530564248561859,0.52652508020401,0.22047877311706543,0.544685959815979,0.4530623257160187,0.5696535110473633,0.3263055682182312,0.7927390336990356,0.45718711614608765,0.5500367283821106,0.18074218928813934,0.6776862144470215,0.4368119239807129,0.5783618092536926,0.25519829988479614,0.8474705219268799
U19_v2,5,1,0.4116200804710388,0.3929941952228546,-0.250049352645874,0.9915156364440918,0.4136979281902313,0.3893064856529236,-0.22723034024238586,0.9858668446540833,0.4161815941333771,0.38935723900794983,-0.2273118793964386,0.9827480912208557,0.4183531701564789,0.3894357681274414,-0.22741560637950897,0.9851803779602051,0.40609750151634216,0.38958436250686646,-0.23463834822177887,0.9776501655578613,0.4030500650405884,0.3898009955883026,-0.23466238379478455,0.9739883542060852,0.39992615580558777,0.39005500078201294,-0.23473471403121948,0.9707484245300293,0.4182756543159485,0.39238256216049194,-0.10322533547878265,0.9668614864349365,0.39422252774238586,0.39315545558929443,-0.13456162810325623,0.909503698348999,0.4157530963420868,0.3979948163032532,-0.20304051041603088,0.9858502745628357,0.4065118134021759,0.3989529609680176,-0.21224842965602875,0.9663358926773071,0.44268640875816345,0.42013925313949585,-0.03279818221926689,0.9968686699867249,0.38670414686203003,0.4167907238006592,-0.1389508843421936,0.9710376858711243,0.4614284932613373,0.443820595741272,-0.0860435739159584,0.44520533084869385,0.38983961939811707,0.4170437455177307,-0.34565046429634094,0.9329598546028137,0.4689326286315918,0.4513499140739441,-0.2297598123550415,0.6502426266670227,0.40859103202819824,0.39189237356185913,-0.541408360004425,0.9332963824272156,0.4730145335197449,0.45303159952163696,-0.26255977153778076,0.5906891226768494,0.4104449152946472,0.38571614027023315,-0.5914472341537476,0.8853715658187866,0.4687323570251465,0.4505733251571655,-0.27738678455352783,0.6264162659645081,0.40385136008262634,0.38259226083755493,-0.5810590386390686,0.8807850480079651,0.4667266607284546,0.4502158761024475,-0.24029573798179626,0.5850031971931458,0.4040873050689697,0.38357043266296387,-0.5439459681510925,0.8400796055793762,0.4442788064479828,0.48768311738967896,0.0187889002263546,0.9997684359550476,0.4108654260635376,0.4908846914768219,-0.018760161474347115,0.9993745684623718,0.44414249062538147,0.5219717621803284,-0.05605921521782875,0.8984574675559998,0.430558443069458,0.5302616953849792,0.09973915666341782,0.6650807857513428,0.43502557277679443,0.5588093996047974,0.13816556334495544,0.7900295257568359,0.4381001889705658,0.5561293959617615,0.41698670387268066,0.533018171787262,0.42949584126472473,0.5652217268943787,0.15600787103176117,0.734774112701416,0.4402368366718292,0.5598151087760925,0.44630247354507446,0.34432274103164673,0.43829646706581116,0.5724003314971924,0.05551855266094208,0.8287189602851868,0.4451256990432739,0.5765137076377869,0.36176151037216187,0.5645859837532043
U19_v2,6,1,0.40540406107902527,0.39085981249809265,-0.3107569217681885,0.9936069250106812,0.40689030289649963,0.38708314299583435,-0.294317364692688,0.9938592314720154,0.40923911333084106,0.3872317671775818,-0.2943823039531708,0.9921422004699707,0.41152432560920715,0.38737425208091736,-0.29449450969696045,0.9947550296783447,0.39923280477523804,0.38699543476104736,-0.29701510071754456,0.9882016777992249,0.396083265542984,0.3871568441390991,-0.29704177379608154,0.982368528842926,0.39255577325820923,0.387423574924469,-0.2971034049987793,0.9827332496643066,0.4127265214920044,0.3909757733345032,-0.18649737536907196,0.9834096431732178,0.38535022735595703,0.3919510841369629,-0.19588595628738403,0.9731237292289734,0.4101581275463104,0.39629676938056946,-0.26828545331954956,0.9966385364532471,0.39934906363487244,0.3971094489097595,-0.2710690498352051,0.9925859570503235,0.44132062792778015,0.4212188422679901,-0.1279446929693222,0.9989489912986755,0.37410423159599304,0.41262152791023254,-0.17845681309700012,0.9952760934829712,0.46803855895996094,0.4528602957725525,-0.24471019208431244,0.8306829929351807,0.36957883834838867,0.38687407970428467,-0.24017180502414703,0.9915347695350647,0.4663129150867462,0.45473524928092957,-0.4644034802913666,0.7806794047355652,0.393953800201416,0.35296759009361267,-0.23203574120998383,0.9557706713676453,0.4697437882423401,0.45488131046295166,-0.5104523301124573,0.7248013019561768,0.39110684394836426,0.3423949182033539,-0.26743870973587036,0.8536859750747681,0.46458443999290466,0.45004311203956604,-0.5267196297645569,0.7434137463569641,0.3977656960487366,0.34481069445610046,-0.2573050856590271,0.8390401601791382,0.46209490299224854,0.4500788450241089,-0.4770442247390747,0.7117090225219727,0.3997974693775177,0.3477291762828827,-0.23191747069358826,0.8319512009620667,0.4427136182785034,0.4911227226257324,0.002260638866573572,0.999921441078186,0.4038034975528717,0.4924413561820984,-0.0022022586781531572,0.9997438788414001,0.43578827381134033,0.5360407829284668,0.11754956841468811,0.9785393476486206,0.4243093430995941,0.5353327989578247,0.19863097369670868,0.8780346512794495,0.43497467041015625,0.5794706344604492,0.33318665623664856,0.9596924185752869,0.4237401485443115,0.5309740900993347,0.6510568857192993,0.42742279171943665,0.4336286187171936,0.5827932357788086,0.35581350326538086,0.8746379613876343,0.42322275042533875,0.5269151329994202,0.6982168555259705,0.3950289785861969,0.4261897802352905,0.5947859287261963,0.25980308651924133,0.9446078538894653,0.4238077998161316,0.5402601957321167,0.6699128746986389,0.4995611608028412
U19_v2,7,1,0.4007076025009155,0.3928097188472748,-0.23354607820510864,0.999340832233429,0.4048527181148529,0.3884182870388031,-0.21627812087535858,0.9993046522140503,0.4082317054271698,0.3884558379650116,-0.21633797883987427,0.9989810585975647,0.41125065088272095,0.3885166645050049,-0.21643610298633575,0.9994961023330688,0.39467132091522217,0.38875314593315125,-0.2115892916917801,0.9981655478477478,0.3910478949546814,0.3889511227607727,-0.21158604323863983,0.9965702295303345,0.3876762092113495,0.3891487419605255,-0.2116122990846634,0.9973276853561401,0.4157578945159912,0.391076922416687,-0.11042217910289764,0.9983023405075073,0.38351184129714966,0.39238595962524414,-0.08667653053998947,0.9968583583831787,0.40797385573387146,0.3971346914768219,-0.1941327005624771,0.999757707118988,0.3949447274208069,0.3977018892765045,-0.18727253377437592,0.9992960691452026,0.44379639625549316,0.4239492118358612,-0.05837315693497658,0.9998842477798462,0.36828121542930603,0.4159422814846039,-0.05332917720079422,0.9992062449455261,0.46596693992614746,0.4591970443725586,-0.17705148458480835,0.971989631652832,0.3569217324256897,0.3881133794784546,-0.06248718500137329,0.9942294359207153,0.4561668634414673,0.4566165506839752,-0.40468308329582214,0.9461694955825806,0.3820696175098419,0.35999026894569397,-0.051330726593732834,0.9201061725616455,0.4518939256668091,0.457107812166214,-0.45092228055000305,0.9140468239784241,0.38945722579956055,0.35157012939453125,-0.08355338126420975,0.7385720014572144,0.44706305861473083,0.4530511498451233,-0.467144638299942,0.9188240170478821,0.39149942994117737,0.3515247106552124,-0.07906217873096466,0.7180132269859314,0.4480704367160797,0.4513097405433655,-0.41657400131225586,0.882666289806366,0.3883246183395386,0.354638934135437,-0.05506061390042305,0.7383649349212646,0.44597163796424866,0.49099498987197876,0.0025565451942384243,0.9999179840087891,0.4013493061065674,0.49225878715515137,-0.00247765495441854,0.9996770620346069,0.4368270933628082,0.5501741170883179,0.05749239772558212,0.9882134795188904,0.4142035245895386,0.5456058979034424,0.019642334431409836,0.9768428802490234,0.4329909384250641,0.5988209843635559,0.22684594988822937,0.9880802631378174,0.41132912039756775,0.5181018114089966,0.4382244646549225,0.43570199608802795,0.43020910024642944,0.6029492616653442,0.24218636751174927,0.8982009887695312,0.4157152771949768,0.5144612193107605,0.481240451335907,0.37875738739967346,0.4271000325679779,0.6158790588378906,0.13830028474330902,0.9831954836845398,0.4119786024093628,0.5373567938804626,0.47644367814064026,0.6057525277137756
U19_v2,8,1,0.4003843665122986,0.39063775539398193,-0.21571241319179535,0.9995877146720886,0.40414756536483765,0.38591182231903076,-0.19752371311187744,0.9996564388275146,0.4070742726325989,0.385844886302948,-0.1975986361503601,0.9995313882827759,0.41020840406417847,0.38582906126976013,-0.19771471619606018,0.9997544884681702,0.3951139450073242,0.38628143072128296,-0.19331303238868713,0.9988803267478943,0.3919057846069336,0.3864777684211731,-0.1932867020368576,0.9978461265563965,0.38859397172927856,0.38672998547554016,-0.19328054785728455,0.9981513619422913,0.4136878550052643,0.388680636882782,-0.0886908546090126,0.9993122816085815,0.3852338492870331,0.3903301954269409,-0.06798800826072693,0.9985143542289734,0.40556877851486206,0.39583820104599,-0.1759939342737198,0.9998866319656372,0.39483165740966797,0.39647728204727173,-0.17003771662712097,0.9996658563613892,0.4444845914840698,0.4238821864128113,-0.034072112292051315,0.9999532699584961,0.3638816773891449,0.41434454917907715,-0.03518019616603851,0.9995105266571045,0.46356406807899475,0.46003642678260803,-0.16096198558807373,0.977853000164032,0.3516892194747925,0.3823208808898926,-0.05062025040388107,0.9970867037773132,0.45246773958206177,0.45632749795913696,-0.3948584794998169,0.9724719524383545,0.3812160789966583,0.35869941115379333,-0.032620206475257874,0.9346054196357727,0.4445454478263855,0.45491015911102295,-0.4412253499031067,0.9522993564605713,0.38853028416633606,0.35032182931900024,-0.061304543167352676,0.7600542902946472,0.4418835937976837,0.4494357705116272,-0.4529328942298889,0.9540135860443115,0.3895301818847656,0.35074907541275024,-0.05393454059958458,0.7368665337562561,0.443060964345932,0.4494873881340027,-0.40492722392082214,0.925703227519989,0.38848891854286194,0.3537459969520569,-0.03485878184437752,0.7675837874412537,0.4396910071372986,0.4935639798641205,0.010312063619494438,0.9999339580535889,0.38898345828056335,0.4934244751930237,-0.010181250050663948,0.9996920824050903,0.4355466365814209,0.5559760332107544,0.03446900472044945,0.9931421279907227,0.4051101505756378,0.5544232130050659,-0.050755757838487625,0.9897664189338684,0.4229515492916107,0.6082737445831299,0.18795226514339447,0.9940724968910217,0.40958938002586365,0.5286211967468262,0.35321077704429626,0.4763508439064026,0.41724225878715515,0.6145603656768799,0.20156587660312653,0.9393165707588196,0.41478607058525085,0.5184367299079895,0.3953993320465088,0.35941603779792786,0.4263545572757721,0.6249500513076782,0.10489289462566376,0.9898971319198608,0.4109961688518524,0.5436800122261047,0.40127813816070557,0.6121445298194885
U19_v2,9,1,0.39994755387306213,0.39226454496383667,-0.21681751310825348,0.9961264729499817,0.4030625522136688,0.38672468066215515,-0.19845987856388092,0.9961429238319397,0.406597375869751,0.3866976797580719,-0.1985311359167099,0.9950320720672607,0.40994447469711304,0.38675355911254883,-0.1986716389656067,0.9971674084663391,0.3929046392440796,0.386921763420105,-0.19774065911769867,0.9910464882850647,0.3893428146839142,0.3870738446712494,-0.1977512687444687,0.9858258366584778,0.38601985573768616,0.38743823766708374,-0.1978030651807785,0.9897555708885193,0.41352149844169617,0.3898826241493225,-0.08844378590583801,0.9913550019264221,0.3813055455684662,0.39099764823913574,-0.08472389727830887,0.9927880167961121,0.4074943959712982,0.39754942059516907,-0.17536605894565582,0.997389018535614,0.3937610685825348,0.3984141945838928,-0.17418020963668823,0.9956159591674805,0.44016849994659424,0.4224001169204712,-0.062186166644096375,0.999561607837677,0.3614785075187683,0.4174264073371887,-0.05267280340194702,0.9980317950248718,0.45610490441322327,0.4540475308895111,-0.21926985681056976,0.9556592702865601,0.33339497447013855,0.3886958658695221,-0.049425140023231506,0.9913880228996277,0.41049498319625854,0.44103872776031494,-0.42153260111808777,0.950842022895813,0.37585026025772095,0.3652944564819336,0.05625010281801224,0.8220506310462952,0.39757171273231506,0.4389466941356659,-0.4660746455192566,0.9143662452697754,0.38253504037857056,0.36273515224456787,0.043927110731601715,0.5355381965637207,0.3971388041973114,0.43381267786026,-0.4625822901725769,0.9138615131378174,0.38547712564468384,0.3639400601387024,0.05906608700752258,0.513477087020874,0.39927640557289124,0.43395549058914185,-0.425008624792099,0.8728708028793335,0.384291410446167,0.36556798219680786,0.05937148258090019,0.5764049291610718,0.4409354627132416,0.5015602707862854,-0.0014370328281074762,0.9997925162315369,0.38657623529434204,0.5018504858016968,0.0015152950072661042,0.9996885061264038,0.43343818187713623,0.558775782585144,0.027811935171484947,0.9600157737731934,0.38896554708480835,0.5550629496574402,-0.2349804937839508,0.969607412815094,0.41744092106819153,0.6060239672660828,0.3079398572444916,0.9561772346496582,0.4116970896720886,0.5382294058799744,0.2262314409017563,0.26287662982940674,0.4098585247993469,0.6123636960983276,0.3376014530658722,0.8228892683982849,0.4160212576389313,0.521698534488678,0.2776978015899658,0.25227105617523193,0.4225592613220215,0.6222386956214905,0.2771974205970764,0.9409560561180115,0.4097694158554077,0.5561063289642334,0.2959069013595581,0.35439345240592957
U19_v2,10,1,0.3967503607273102,0.38593047857284546,-0.24342228472232819,0.9924047589302063,0.4021100103855133,0.38258594274520874,-0.22140364348888397,0.9901162981987,0.4056522250175476,0.3829340934753418,-0.22145795822143555,0.9870931506156921,0.4090324938297272,0.38334226608276367,-0.22154073417186737,0.9935378432273865,0.39138859510421753,0.382183313369751,-0.2206597477197647,0.9821210503578186,0.3870144784450531,0.38226163387298584,-0.22063854336738586,0.9694952368736267,0.3830628991127014,0.382351279258728,-0.22068947553634644,0.9787794947624207,0.41300472617149353,0.38719838857650757,-0.10469309240579605,0.9688789248466492,0.37779152393341064,0.3857885003089905,-0.10186363756656647,0.9711968898773193,0.40374377369880676,0.39259427785873413,-0.20134799182415009,0.9948509335517883,0.3892962336540222,0.392060250043869,-0.20064562559127808,0.9925665855407715,0.44030895829200745,0.4194294214248657,-0.07631219178438187,0.99937903881073,0.35737934708595276,0.41639024019241333,-0.052679937332868576,0.994780957698822,0.45814788341522217,0.45545899868011475,-0.22738806903362274,0.9741383194923401,0.31914472579956055,0.3965552747249603,-0.08157012611627579,0.9822299480438232,0.4030711352825165,0.4367908835411072,-0.4179617762565613,0.9713678956031799,0.36235561966896057,0.37629377841949463,-0.08353296667337418,0.7667376399040222,0.387001633644104,0.43304890394210815,-0.46340423822402954,0.9404240846633911,0.3733275830745697,0.373399555683136,-0.11011257022619247,0.5000483989715576,0.3866264820098877,0.42801666259765625,-0.45194369554519653,0.938157320022583,0.37830930948257446,0.37456268072128296,-0.09443973004817963,0.4753640592098236,0.38924849033355713,0.4289916455745697,-0.41702815890312195,0.8971726298332214,0.3756822645664215,0.37619131803512573,-0.08137667924165726,0.48988404870033264,0.43553295731544495,0.4984235167503357,0.0018918324494734406,0.999769389629364,0.3829280436038971,0.49715572595596313,-0.0018888928461819887,0.9992546439170837,0.4234662652015686,0.5581443309783936,0.06008920446038246,0.9611013531684875,0.3891527056694031,0.5438182353973389,-0.027447693049907684,0.9114801287651062,0.40533891320228577,0.6077321767807007,0.2687129080295563,0.9606894850730896,0.3876459002494812,0.548811674118042,0.39955803751945496,0.34987378120422363,0.4024686813354492,0.613737165927887,0.2880231738090515,0.7757592797279358,0.3924925625324249,0.5454795956611633,0.44312259554862976,0.24937817454338074,0.40917402505874634,0.6240341067314148,0.18103523552417755,0.9566097855567932,0.3874903619289398,0.5723821520805359,0.4076369106769562,0.5263413190841675
