video_id,frame_id,target_detected,landmark_0_x,landmark_0_y,landmark_0_z,landmark_0_visibility,landmark_1_x,landmark_1_y,landmark_1_z,landmark_1_visibility,landmark_2_x,landmark_2_y,landmark_2_z,landmark_2_visibility,landmark_3_x,landmark_3_y,landmark_3_z,landmark_3_visibility,landmark_4_x,landmark_4_y,landmark_4_z,landmark_4_visibility,landmark_5_x,landmark_5_y,landmark_5_z,landmark_5_visibility,landmark_6_x,landmark_6_y,landmark_6_z,landmark_6_visibility,landmark_7_x,landmark_7_y,landmark_7_z,landmark_7_visibility,landmark_8_x,landmark_8_y,landmark_8_z,landmark_8_visibility,landmark_9_x,landmark_9_y,landmark_9_z,landmark_9_visibility,landmark_10_x,landmark_10_y,landmark_10_z,landmark_10_visibility,landmark_11_x,landmark_11_y,landmark_11_z,landmark_11_visibility,landmark_12_x,landmark_12_y,landmark_12_z,landmark_12_visibility,landmark_13_x,landmark_13_y,landmark_13_z,landmark_13_visibility,landmark_14_x,landmark_14_y,landmark_14_z,landmark_14_visibility,landmark_15_x,landmark_15_y,landmark_15_z,landmark_15_visibility,landmark_16_x,landmark_16_y,landmark_16_z,landmark_16_visibility,landmark_17_x,landmark_17_y,landmark_17_z,landmark_17_visibility,landmark_18_x,landmark_18_y,landmark_18_z,landmark_18_visibility,landmark_19_x,landmark_19_y,landmark_19_z,landmark_19_visibility,landmark_20_x,landmark_20_y,landmark_20_z,landmark_20_visibility,landmark_21_x,landmark_21_y,landmark_21_z,landmark_21_visibility,landmark_22_x,landmark_22_y,landmark_22_z,landmark_22_visibility,landmark_23_x,landmark_23_y,landmark_23_z,landmark_23_visibility,landmark_24_x,landmark_24_y,landmark_24_z,landmark_24_visibility,landmark_25_x,landmark_25_y,landmark_25_z,landmark_25_visibility,landmark_26_x,landmark_26_y,landmark_26_z,landmark_26_visibility,landmark_27_x,landmark_27_y,landmark_27_z,landmark_27_visibility,landmark_28_x,landmark_28_y,landmark_28_z,landmark_28_visibility,landmark_29_x,landmark_29_y,landmark_29_z,landmark_29_visibility,landmark_30_x,landmark_30_y,landmark_30_z,landmark_30_visibility,landmark_31_x,landmark_31_y,landmark_31_z,landmark_31_visibility,landmark_32_x,landmark_32_y,landmark_32_z,landmark_32_visibility
s_v4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s_v4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s_v4,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s_v4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s_v4,5,1,0.5228012204170227,0.3942606747150421,0.02209596335887909,0.9979360103607178,0.5254497528076172,0.3913492262363434,0.023723330348730087,0.9991324543952942,0.5267965793609619,0.3912114202976227,0.02362525835633278,0.999184787273407,0.5281940698623657,0.3910331130027771,0.02355925366282463,0.9993232488632202,0.5220166444778442,0.3914259970188141,0.03225523605942726,0.997458279132843,0.521349310874939,0.3915180265903473,0.032299526035785675,0.9966371059417725,0.5206975340843201,0.3916201889514923,0.032251305878162384,0.9971275925636292,0.5335397124290466,0.3922311067581177,0.048367854207754135,0.9994334578514099,0.524364709854126,0.3932943046092987,0.08958043903112411,0.9974405765533447,0.5267079472541809,0.3973303437232971,0.032454825937747955,0.9987019300460815,0.5231015086174011,0.39766520261764526,0.04406144097447395,0.9968609809875488,0.5503420829772949,0.4086291790008545,0.06733763962984085,0.9999233484268188,0.5215931534767151,0.40991055965423584,0.07379520684480667,0.9994450211524963,0.5475283861160278,0.42138299345970154,-0.04902462661266327,0.7767870426177979,0.5063968896865845,0.42847543954849243,-0.010703968815505505,0.25847703218460083,0.5397213101387024,0.40340447425842285,-0.14368773996829987,0.7987487316131592,0.5215445756912231,0.4303276836872101,-0.1059112548828125,0.16852954030036926,0.5333288908004761,0.401506245136261,-0.1664060354232788,0.7567764520645142,0.52293860912323,0.43136852979660034,-0.1226300448179245,0.17450711131095886,0.5360722541809082,0.40099525451660156,-0.1533183753490448,0.7475420832633972,0.5237252712249756,0.42865851521492004,-0.126060351729393,0.17573747038841248,0.5387818217277527,0.40383458137512207,-0.141278475522995,0.6703314781188965,0.5232428908348083,0.42861294746398926,-0.11094000935554504,0.17385333776474,0.5039085149765015,0.4559687077999115,0.013999576680362225,0.9998668432235718,0.48764634132385254,0.449754923582077,-0.01411471888422966,0.9994182586669922,0.5471042394638062,0.4848974049091339,-0.13064558804035187,0.9748254418373108,0.49665531516075134,0.46017560362815857,-0.18382783234119415,0.9766070246696472,0.5323767066001892,0.5305362343788147,-0.18320143222808838,0.9734106659889221,0.46078553795814514,0.49209654331207275,-0.19810494780540466,0.8938045501708984,0.5218009948730469,0.536081850528717,-0.19210903346538544,0.8899204134941101,0.455556184053421,0.4955585300922394,-0.19900228083133698,0.6557353138923645,0.5354086756706238,0.545315146446228,-0.27213284373283386,0.9570245146751404,0.45890018343925476,0.5068449378013611,-0.26068246364593506,0.888454794883728
s_v4,6,1,0.5266145467758179,0.39010703563690186,0.1367134004831314,0.9995898604393005,0.5296366810798645,0.3872075080871582,0.1439797282218933,0.9997606873512268,0.531457781791687,0.3870944380760193,0.14392724633216858,0.9997754693031311,0.5334092974662781,0.3869621753692627,0.14386862516403198,0.9998434782028198,0.5252353549003601,0.3875383734703064,0.15609994530677795,0.999512791633606,0.5239033699035645,0.38765662908554077,0.15612612664699554,0.9993777275085449,0.5225674510002136,0.38777196407318115,0.15609987080097198,0.9995924830436707,0.5393002033233643,0.38863876461982727,0.1635732799768448,0.9998486042022705,0.5257579684257507,0.3900442123413086,0.22151368856430054,0.9992166757583618,0.5312301516532898,0.39390039443969727,0.14198142290115356,0.9993164539337158,0.5260928869247437,0.3940792977809906,0.15844058990478516,0.9978684186935425,0.5573745369911194,0.4071136713027954,0.1449730098247528,0.9999294281005859,0.5225028991699219,0.40762579441070557,0.20952704548835754,0.999107301235199,0.5647767782211304,0.39758720993995667,0.15945109724998474,0.7443598508834839,0.4983283281326294,0.4207698404788971,0.21408765017986298,0.2834530174732208,0.5343763828277588,0.39626920223236084,0.2922643721103668,0.5390234589576721,0.5155553221702576,0.40796977281570435,0.24202124774456024,0.2217208594083786,0.5292419791221619,0.395362913608551,0.30627843737602234,0.3871666491031647,0.5216055512428284,0.4047609269618988,0.24457940459251404,0.185429647564888,0.52824866771698,0.3975813090801239,0.3119071125984192,0.37473759055137634,0.5215593576431274,0.4033392369747162,0.24974997341632843,0.17874175310134888,0.5303986668586731,0.3984507918357849,0.2980784475803375,0.3256370425224304,0.5235164761543274,0.401302307844162,0.24358360469341278,0.18853287398815155,0.5226494073867798,0.45150601863861084,-0.01282961294054985,0.9998363256454468,0.49809956550598145,0.4457777440547943,0.012684033252298832,0.9994643330574036,0.5378978252410889,0.4885866940021515,-0.16515254974365234,0.9583402276039124,0.4762604236602783,0.469078004360199,-0.13051652908325195,0.9242876172065735,0.5325868129730225,0.5290699005126953,-0.24782051146030426,0.9071838855743408,0.4567875862121582,0.4985961616039276,-0.20323224365711212,0.6319954991340637,0.5287171602249146,0.5343852043151855,-0.2603083848953247,0.7253857851028442,0.45568549633026123,0.5028179883956909,-0.21197868883609772,0.49766090512275696,0.5320543050765991,0.5437870025634766,-0.3364124298095703,0.8475302457809448,0.44714638590812683,0.5121860504150391,-0.2715359628200531,0.7239145040512085
s_v4,7,1,0.5292555689811707,0.38493138551712036,-0.11382221430540085,0.9887944459915161,0.5311374068260193,0.3824441432952881,-0.10286139696836472,0.9863786697387695,0.5323329567909241,0.3824875056743622,-0.10290724039077759,0.983107328414917,0.5333693623542786,0.38249671459198,-0.10295800864696503,0.9882181286811829,0.5284607410430908,0.38273245096206665,-0.0985628291964531,0.9835734963417053,0.5276442766189575,0.3829435110092163,-0.098584845662117,0.9792017340660095,0.5261118412017822,0.3831566572189331,-0.09861254692077637,0.9877633452415466,0.5379870533943176,0.3836962580680847,-0.03710118681192398,0.9749448895454407,0.5272025465965271,0.3856070041656494,-0.01602054387331009,0.9626511931419373,0.5329335927963257,0.3878519833087921,-0.0891168937087059,0.9777607917785645,0.529572069644928,0.3883008658885956,-0.0832604244351387,0.9658414125442505,0.554152250289917,0.3945976197719574,0.004444564692676067,0.9971869587898254,0.5205516815185547,0.40582606196403503,0.011401578783988953,0.9915384650230408,0.5727582573890686,0.3791106045246124,0.010955390520393848,0.9289005994796753,0.49368277192115784,0.4192555844783783,-0.06916695088148117,0.813372790813446,0.5403520464897156,0.3852338492870331,0.08468121290206909,0.6630368232727051,0.5141805410385132,0.40041911602020264,-0.19901157915592194,0.7414616942405701,0.532794713973999,0.38585561513900757,0.08631915599107742,0.4104810953140259,0.5199806094169617,0.3939657509326935,-0.22283470630645752,0.6058428287506104,0.531594455242157,0.38839206099510193,0.08869516849517822,0.40505409240722656,0.5209159851074219,0.39386728405952454,-0.2173558920621872,0.6031996607780457,0.5329003930091858,0.3885776102542877,0.0864073634147644,0.4050047695636749,0.5210376381874084,0.39505311846733093,-0.20051881670951843,0.5888969898223877,0.5424383282661438,0.4472474157810211,0.0012493469985201955,0.9986978769302368,0.5329340696334839,0.4467008709907532,-0.0012216059258207679,0.9989307522773743,0.5379007458686829,0.4857137203216553,-0.019225958734750748,0.8316255211830139,0.5374844074249268,0.48090511560440063,-0.09269458800554276,0.8379033207893372,0.5274990797042847,0.5244328379631042,0.016950178891420364,0.8349779844284058,0.5321447849273682,0.5219848155975342,-0.07029583305120468,0.8489647507667542,0.5238739252090454,0.5269343256950378,0.016664661467075348,0.6868892908096313,0.531750500202179,0.5269639492034912,-0.06925424933433533,0.7070627808570862,0.5328862071037292,0.5362679958343506,-0.05829548463225365,0.7929882407188416,0.5338666439056396,0.5343972444534302,-0.14557373523712158,0.8654178977012634
s_v4,8,1,0.5269230604171753,0.3805919289588928,0.16535188257694244,0.9943240880966187,0.5259906053543091,0.3783939480781555,0.1519002467393875,0.9920679330825806,0.5251284241676331,0.3784841299057007,0.15189138054847717,0.9908413887023926,0.524135410785675,0.37858647108078003,0.151895210146904,0.991355836391449,0.5296090841293335,0.3782109022140503,0.15373817086219788,0.9910938143730164,0.5307652354240417,0.3782825469970703,0.15370303392410278,0.9901809692382812,0.5318375825881958,0.3783460855484009,0.15358705818653107,0.9920114874839783,0.5271721482276917,0.38017532229423523,0.09758614003658295,0.9818135499954224,0.5373954176902771,0.38021236658096313,0.10687622427940369,0.9825351238250732,0.5270694494247437,0.3834843039512634,0.14891645312309265,0.9732541441917419,0.5302978754043579,0.38356444239616394,0.15143798291683197,0.9751521348953247,0.5191126465797424,0.3977854251861572,0.061421267688274384,0.9971526861190796,0.562832236289978,0.3904157876968384,0.08237920701503754,0.9982036352157593,0.5053355693817139,0.40301841497421265,0.09264302998781204,0.6838139295578003,0.5593426823616028,0.39456087350845337,0.1351020783185959,0.5763907432556152,0.5156478881835938,0.3974407911300659,0.19926582276821136,0.38960251212120056,0.5268906354904175,0.38591963052749634,0.2410353571176529,0.24103055894374847,0.5183579325675964,0.3933956027030945,0.21870118379592896,0.33043980598449707,0.5284168720245361,0.380051851272583,0.2677200138568878,0.19769911468029022,0.5212073922157288,0.39282354712486267,0.22363850474357605,0.3254408538341522,0.5286694765090942,0.38074570894241333,0.268894761800766,0.1806543618440628,0.5210354924201965,0.39408501982688904,0.20481929183006287,0.29048699140548706,0.5200201869010925,0.38464123010635376,0.24561817944049835,0.18825562298297882,0.530420184135437,0.44243958592414856,-0.010979517363011837,0.9996590614318848,0.556335985660553,0.4429907500743866,0.01050551887601614,0.9994400143623352,0.5334779024124146,0.47441625595092773,0.011067417450249195,0.9111419916152954,0.5444312691688538,0.47698545455932617,0.0062398663721978664,0.8400511741638184,0.5390041470527649,0.5043631196022034,-0.18665501475334167,0.959534227848053,0.5325817465782166,0.5111184120178223,-0.18219885230064392,0.9289066791534424,0.5414047837257385,0.5064888000488281,-0.20787939429283142,0.9804564714431763,0.5305423140525818,0.5140371322631836,-0.2021505981683731,0.9539930820465088,0.541445255279541,0.5156862139701843,-0.23409199714660645,0.9444065690040588,0.5278139710426331,0.5256408452987671,-0.24124078452587128,0.8723033666610718
s_v4,9,1,0.5287485718727112,0.37612348794937134,-0.07207035273313522,0.9963042736053467,0.5320176482200623,0.37356579303741455,-0.05982746183872223,0.9938734769821167,0.533717930316925,0.37348318099975586,-0.05988835543394089,0.9914817810058594,0.5354142785072327,0.3734014928340912,-0.05997510626912117,0.9949819445610046,0.5278871655464172,0.3741011917591095,-0.05353919789195061,0.9918025135993958,0.5268391966819763,0.37439629435539246,-0.05357423424720764,0.9894289374351501,0.5254373550415039,0.3747282326221466,-0.05361749604344368,0.9954774975776672,0.5421034693717957,0.37458398938179016,0.0016917582834139466,0.9824677109718323,0.5265833139419556,0.37693101167678833,0.03246342018246651,0.9794959425926208,0.5332337021827698,0.37882310152053833,-0.04954972863197327,0.9910686016082764,0.5285434722900391,0.3794293999671936,-0.040885649621486664,0.9887413382530212,0.5588734745979309,0.38449016213417053,0.02814050018787384,0.9994186162948608,0.5194945931434631,0.39812472462654114,0.05928290635347366,0.9979901313781738,0.5723503232002258,0.36296626925468445,0.023315483704209328,0.9382084608078003,0.4972635507583618,0.41597187519073486,0.00885957945138216,0.87064129114151,0.5386383533477783,0.37539908289909363,0.13610170781612396,0.6250166893005371,0.5152796506881714,0.3955281674861908,-0.08370166271924973,0.8200121521949768,0.5324605703353882,0.3778350055217743,0.13727867603302002,0.3220263123512268,0.521239697933197,0.38860955834388733,-0.10542835295200348,0.6833384037017822,0.5322287678718567,0.379952609539032,0.14666643738746643,0.31752991676330566,0.5218340158462524,0.3869791328907013,-0.09488288313150406,0.6789719462394714,0.5331120491027832,0.3798494040966034,0.1408698558807373,0.3088034987449646,0.5207176208496094,0.3895109295845032,-0.08259599655866623,0.6403006315231323,0.5596185326576233,0.4408971965312958,-0.005484885070472956,0.9998020529747009,0.5317100286483765,0.4414317011833191,0.005457697436213493,0.9999496936798096,0.5497710108757019,0.4817673861980438,-0.01765306293964386,0.8522141575813293,0.5328654646873474,0.46376553177833557,-0.22490721940994263,0.9272512197494507,0.5370950102806091,0.5016559362411499,0.189594104886055,0.7223539352416992,0.5387322306632996,0.5024858117103577,-0.14202968776226044,0.9391646385192871,0.5339227318763733,0.5026975870132446,0.2093488872051239,0.4988628923892975,0.540451169013977,0.5070891976356506,-0.13331040740013123,0.6802421808242798,0.534588634967804,0.5181027054786682,0.15115214884281158,0.7793009877204895,0.5365317463874817,0.5201782584190369,-0.22468280792236328,0.9637811779975891
s_v4,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
